"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","AUT","Austria","2011","2011",171.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","BEL","Belgium","2000","2000",162.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","BEL","Belgium","2001","2001",165.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","BEL","Belgium","2002","2002",166.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","BEL","Belgium","2003","2003",162.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","BEL","Belgium","2004","2004",161.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","BEL","Belgium","2005","2005",163.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","BEL","Belgium","2006","2006",168.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","BEL","Belgium","2007","2007",165.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","BEL","Belgium","2008","2008",168.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","BEL","Belgium","2009","2009",162.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","BEL","Belgium","2010","2010",147.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","BEL","Belgium","2011","2011",165.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CAN","Canada","2000","2000",147.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CAN","Canada","2001","2001",146.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CAN","Canada","2002","2002",142.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CAN","Canada","2003","2003",148.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CAN","Canada","2004","2004",147.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CAN","Canada","2005","2005",144.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CAN","Canada","2006","2006",143.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CAN","Canada","2007","2007",145.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CAN","Canada","2008","2008",145.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CAN","Canada","2009","2009",145.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CAN","Canada","2010","2010",148.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CAN","Canada","2011","2011",150,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CZE","Czech Republic","2000","2000",111.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CZE","Czech Republic","2001","2001",114.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CZE","Czech Republic","2002","2002",115.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CZE","Czech Republic","2003","2003",120.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CZE","Czech Republic","2004","2004",116.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CZE","Czech Republic","2005","2005",128.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CZE","Czech Republic","2006","2006",137.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CZE","Czech Republic","2007","2007",134.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CZE","Czech Republic","2008","2008",137.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CZE","Czech Republic","2009","2009",136.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CZE","Czech Republic","2010","2010",140.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CZE","Czech Republic","2011","2011",139.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DNK","Denmark","2000","2000",134,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DNK","Denmark","2001","2001",135.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DNK","Denmark","2002","2002",130.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DNK","Denmark","2003","2003",130.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DNK","Denmark","2004","2004",133.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DNK","Denmark","2005","2005",137.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DNK","Denmark","2006","2006",131,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DNK","Denmark","2007","2007",129.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DNK","Denmark","2008","2008",127.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DNK","Denmark","2009","2009",131.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DNK","Denmark","2010","2010",130.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DNK","Denmark","2011","2011",132.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FIN","Finland","2000","2000",122.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FIN","Finland","2001","2001",126.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FIN","Finland","2002","2002",127.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FIN","Finland","2003","2003",125.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FIN","Finland","2004","2004",126.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FIN","Finland","2005","2005",127.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FIN","Finland","2006","2006",129,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FIN","Finland","2007","2007",131.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FIN","Finland","2008","2008",131.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FIN","Finland","2009","2009",131,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FIN","Finland","2010","2010",134.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FIN","Finland","2011","2011",136.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FRA","France","2000","2000",169.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FRA","France","2001","2001",171.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FRA","France","2002","2002",171.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FRA","France","2003","2003",168.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FRA","France","2004","2004",161.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FRA","France","2005","2005",162.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FRA","France","2006","2006",162.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FRA","France","2007","2007",160.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FRA","France","2008","2008",167.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FRA","France","2009","2009",165.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FRA","France","2010","2010",164.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","FRA","France","2011","2011",162.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DEU","Germany","2000","2000",142.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DEU","Germany","2001","2001",137.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DEU","Germany","2002","2002",139,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DEU","Germany","2003","2003",139.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DEU","Germany","2004","2004",138.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DEU","Germany","2005","2005",139,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DEU","Germany","2006","2006",140.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DEU","Germany","2007","2007",146,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DEU","Germany","2008","2008",144.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DEU","Germany","2009","2009",143,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DEU","Germany","2010","2010",144.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","DEU","Germany","2011","2011",145.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GRC","Greece","2000","2000",141.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GRC","Greece","2001","2001",142.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GRC","Greece","2002","2002",146.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GRC","Greece","2003","2003",147,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GRC","Greece","2004","2004",148.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GRC","Greece","2005","2005",149.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GRC","Greece","2006","2006",148.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GRC","Greece","2007","2007",149,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GRC","Greece","2008","2008",154.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GRC","Greece","2009","2009",155.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GRC","Greece","2010","2010",154.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GRC","Greece","2011","2011",150.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2000","2000",134.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2001","2001",129.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2002","2002",135.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2003","2003",129.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2004","2004",134.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2005","2005",139.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2006","2006",139.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2007","2007",142.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2008","2008",142,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2009","2009",138.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2010","2010",137.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","HUN","Hungary","2011","2011",135.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2000","2000",129.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2001","2001",128,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2002","2002",137.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2003","2003",138.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2004","2004",144.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2005","2005",144.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2006","2006",149.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2007","2007",151.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2008","2008",149.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2009","2009",146.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2010","2010",144.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ISL","Iceland","2011","2011",146.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2000","2000",139.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2001","2001",136,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2002","2002",133.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2003","2003",133.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2004","2004",134.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2005","2005",134.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2006","2006",125.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2007","2007",129.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2008","2008",133.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2009","2009",130.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2010","2010",130.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","IRL","Ireland","2011","2011",130.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ITA","Italy","2000","2000",153.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ITA","Italy","2001","2001",155.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ITA","Italy","2002","2002",155.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ITA","Italy","2003","2003",152.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ITA","Italy","2004","2004",150.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ITA","Italy","2005","2005",147.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ITA","Italy","2006","2006",155.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ITA","Italy","2007","2007",155.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ITA","Italy","2008","2008",155.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ITA","Italy","2009","2009",153.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ITA","Italy","2010","2010",156.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ITA","Italy","2011","2011",156.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","JPN","Japan","2000","2000",90.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","JPN","Japan","2001","2001",89.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","JPN","Japan","2002","2002",88.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","JPN","Japan","2003","2003",88,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","JPN","Japan","2004","2004",90.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","JPN","Japan","2005","2005",90.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","JPN","Japan","2006","2006",89.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","JPN","Japan","2007","2007",88.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","JPN","Japan","2008","2008",88.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","JPN","Japan","2009","2009",85.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","JPN","Japan","2010","2010",87.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","JPN","Japan","2011","2011",87.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","KOR","Korea","2000","2000",78,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","KOR","Korea","2001","2001",75.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","KOR","Korea","2002","2002",78.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","KOR","Korea","2003","2003",84,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","KOR","Korea","2004","2004",84.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","KOR","Korea","2005","2005",85.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","KOR","Korea","2006","2006",87.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","KOR","Korea","2007","2007",90.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","KOR","Korea","2008","2008",92.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","KOR","Korea","2009","2009",97.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","KOR","Korea","2010","2010",100.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","KOR","Korea","2011","2011",102.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2000","2000",145.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2001","2001",156.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2002","2002",152.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2003","2003",155.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2004","2004",157,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2005","2005",158.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2006","2006",153.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2007","2007",149.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2008","2008",150.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2009","2009",142.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2010","2010",141.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LUX","Luxembourg","2011","2011",138.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2000","2000",83.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2001","2001",84.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2002","2002",87.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2003","2003",86.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2004","2004",89.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2005","2005",90.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2006","2006",89.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2007","2007",91.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2008","2008",91.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2009","2009",89.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2010","2010",90.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2011","2011",92.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2012","2012",91.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","MEX","Mexico","2013","2013",93.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2000","2000",146.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2001","2001",143.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2002","2002",144.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2003","2003",130.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2004","2004",133.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2005","2005",140.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2006","2006",132.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2007","2007",135.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2008","2008",134.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2009","2009",129,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2010","2010",121.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2011","2011",116.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2000","2000",112.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2001","2001",112.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2002","2002",115.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2003","2003",114.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2004","2004",115.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2005","2005",116.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2006","2006",118.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2007","2007",120.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2008","2008",120.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2009","2009",116.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2010","2010",117.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2011","2011",125.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2000","2000",139.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2001","2001",142.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2002","2002",145.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2003","2003",145.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2004","2004",151.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2005","2005",156.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2006","2006",149.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2007","2007",148.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2008","2008",147.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2009","2009",147.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2010","2010",149.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2011","2011",150.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2000","2000",113.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2001","2001",114,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2002","2002",116.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2003","2003",114.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2004","2004",113.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2005","2005",113.3,,
